file,component,Minimal time,Solve time,CPU Time
2-c1355cnf.txt.txt,20,0.000436,0.002841,0.010554
93-c1355cnf.txt.txt,29,0.000680,0.002401,0.011247
5-c1355cnf.txt.txt,24,0.000566,0.002428,0.010836
97-c1355cnf.txt.txt,19,0.000372,0.001798,0.010528
50-c1355cnf.txt.txt,17,0.000558,0.003200,0.013133
57-c1355cnf.txt.txt,16,0.000396,0.002200,0.009955
48-c1355cnf.txt.txt,25,0.000407,0.002094,0.013963
54-c1355cnf.txt.txt,22,0.000600,0.003923,0.0125
36-c1355cnf.txt.txt,22,0.000590,0.002753,0.01206
29-c1355cnf.txt.txt,25,0.000841,0.002987,0.011316
0-c1355cnf.txt.txt,31,0.000480,0.003112,0.009896
18-c1355cnf.txt.txt,21,0.000632,0.002242,0.010954
12-c1355cnf.txt.txt,19,0.000406,0.002157,0.011566
71-c1355cnf.txt.txt,12,0.000636,0.003023,0.014061
17-c1355cnf.txt.txt,26,0.000949,0.002900,0.012316
15-c1355cnf.txt.txt,27,0.000617,0.002100,0.012086
86-c1355cnf.txt.txt,23,0.000546,0.002524,0.011579
60-c1355cnf.txt.txt,30,0.000350,0.001614,0.010902
40-c1355cnf.txt.txt,23,0.000555,0.002514,0.011056
99-c1355cnf.txt.txt,17,0.000332,0.002276,0.009738
1-c1355cnf.txt.txt,21,0.000436,0.002387,0.011105
20-c1355cnf.txt.txt,25,0.000357,0.001988,0.013059
95-c1355cnf.txt.txt,18,0.000398,0.001749,0.010637
63-c1355cnf.txt.txt,35,0.000707,0.002896,0.010776
62-c1355cnf.txt.txt,20,0.000537,0.002628,0.00942
64-c1355cnf.txt.txt,22,0.000764,0.003265,0.010057
33-c1355cnf.txt.txt,18,0.000361,0.001714,0.010403
76-c1355cnf.txt.txt,29,0.000755,0.002820,0.01043
79-c1355cnf.txt.txt,21,0.000808,0.004346,0.016771
58-c1355cnf.txt.txt,24,0.000537,0.002783,0.011429
72-c1355cnf.txt.txt,27,0.000702,0.003013,0.010671
38-c1355cnf.txt.txt,20,0.000647,0.003018,0.01056
21-c1355cnf.txt.txt,23,0.000753,0.002764,0.011606
7-c1355cnf.txt.txt,19,0.000449,0.002447,0.009245
42-c1355cnf.txt.txt,21,0.000929,0.003340,0.016231
55-c1355cnf.txt.txt,30,0.000523,0.002973,0.011132
3-c1355cnf.txt.txt,21,0.000641,0.002316,0.010985
88-c1355cnf.txt.txt,28,0.000342,0.001940,0.010378
27-c1355cnf.txt.txt,20,0.000754,0.003326,0.011982
56-c1355cnf.txt.txt,22,0.000674,0.004087,0.011788
19-c1355cnf.txt.txt,23,0.001184,0.003695,0.017375
98-c1355cnf.txt.txt,28,0.000863,0.002969,0.013577
73-c1355cnf.txt.txt,21,0.001063,0.003255,0.012519
22-c1355cnf.txt.txt,23,0.000517,0.002117,0.009565
78-c1355cnf.txt.txt,17,0.000738,0.004048,0.012966
74-c1355cnf.txt.txt,17,0.000717,0.004273,0.011852
77-c1355cnf.txt.txt,18,0.000548,0.002195,0.009065
75-c1355cnf.txt.txt,19,0.001009,0.004000,0.012948
14-c1355cnf.txt.txt,22,0.000572,0.002743,0.011914
66-c1355cnf.txt.txt,20,0.000392,0.002590,0.009507
34-c1355cnf.txt.txt,24,0.000480,0.002099,0.011151
44-c1355cnf.txt.txt,26,0.000651,0.003203,0.010908
41-c1355cnf.txt.txt,22,0.000853,0.006006,0.014229
13-c1355cnf.txt.txt,18,0.001073,0.003556,0.012142
32-c1355cnf.txt.txt,26,0.000500,0.002627,0.010959
16-c1355cnf.txt.txt,30,0.000485,0.002186,0.009867
65-c1355cnf.txt.txt,16,0.000562,0.003084,0.012552
59-c1355cnf.txt.txt,21,0.000779,0.003836,0.011452
47-c1355cnf.txt.txt,20,0.000502,0.002265,0.008979
28-c1355cnf.txt.txt,20,0.000740,0.002093,0.011946
67-c1355cnf.txt.txt,16,0.000653,0.003294,0.011916
69-c1355cnf.txt.txt,16,0.000550,0.002834,0.01145
83-c1355cnf.txt.txt,22,0.000549,0.002576,0.01499
39-c1355cnf.txt.txt,18,0.000907,0.003304,0.013426
85-c1355cnf.txt.txt,20,0.000704,0.003083,0.011782
25-c1355cnf.txt.txt,25,0.000875,0.002523,0.012329
