file,component,Minimal time,Solve time,CPU Time
c3540-80.txt.txt,24,0.003278,0.008999,0.037171
c3540-96.txt.txt,9,0.003331,0.016148,0.055226
c3540-24.txt.txt,16,0.013979,0.030951,0.055377
c3540-54.txt.txt,17,0.006332,0.016581,0.04183
c3540-78.txt.txt,14,0.002085,0.007360,0.030876
c3540-90.txt.txt,9,0.001897,0.011270,0.03556
c3540-99.txt.txt,8,0.002453,0.011387,0.037194
c3540-92.txt.txt,20,0.004032,0.013293,0.038179
c3540-29.txt.txt,28,0.007758,0.014559,0.039219
c3540-6.txt.txt,15,0.007820,0.018659,0.044112
c3540-60.txt.txt,13,0.002782,0.009861,0.034536
c3540-40.txt.txt,21,0.002595,0.008917,0.03593
c3540-1.txt.txt,13,0.014621,0.022864,0.04778
c3540-30.txt.txt,26,0.004023,0.013823,0.041706
c3540-16.txt.txt,5,0.001483,0.005333,0.031198
c3540-58.txt.txt,23,0.011823,0.020796,0.046839
c3540-81.txt.txt,22,0.017349,0.034303,0.0608
c3540-72.txt.txt,11,0.004612,0.021003,0.046309
c3540-28.txt.txt,21,0.004095,0.017212,0.043003
c3540-47.txt.txt,11,0.002979,0.010155,0.034417
c3540-63.txt.txt,14,0.004526,0.013169,0.039503
c3540-33.txt.txt,24,0.004025,0.010950,0.037313
c3540-36.txt.txt,24,0.004291,0.017551,0.048317
c3540-0.txt.txt,20,0.003736,0.010466,0.034732
c3540-56.txt.txt,20,0.003982,0.010629,0.036626
c3540-48.txt.txt,16,0.003070,0.009500,0.038237
c3540-55.txt.txt,31,0.004038,0.013433,0.037327
c3540-66.txt.txt,16,0.006710,0.013572,0.042678
c3540-19.txt.txt,11,0.005785,0.013603,0.037637
c3540-86.txt.txt,38,0.004140,0.012124,0.036615
c3540-45.txt.txt,16,0.001864,0.006139,0.032352
c3540-61.txt.txt,23,0.004886,0.013067,0.039406
c3540-65.txt.txt,7,0.002662,0.007258,0.034045
c3540-77.txt.txt,17,0.001900,0.006913,0.032885
c3540-41.txt.txt,26,0.014648,0.027314,0.053989
c3540-52.txt.txt,16,0.002845,0.008823,0.037015
c3540-37.txt.txt,20,0.006902,0.015064,0.039652
c3540-2.txt.txt,15,0.001974,0.007564,0.033497
c3540-12.txt.txt,17,0.004715,0.015312,0.039888
c3540-9.txt.txt,4,0.001356,0.005444,0.027618
c3540-11.txt.txt,24,0.003458,0.015531,0.039941
c3540-53.txt.txt,9,0.003308,0.009072,0.035748
c3540-91.txt.txt,8,0.003131,0.011413,0.045459
c3540-23.txt.txt,26,0.003069,0.010760,0.037029
c3540-84.txt.txt,10,0.009382,0.018481,0.04359
c3540-62.txt.txt,22,0.002071,0.006350,0.03081
c3540-18.txt.txt,29,0.003326,0.013743,0.03959
c3540-14.txt.txt,6,0.002792,0.010733,0.037077
c3540-5.txt.txt,9,0.001349,0.005094,0.031176
